"classe","region","nb_index","regiao_agrupada"
"Cruciform","Promotor",4986,"Promotor"
"Cruciform","Promotor",4987,"Promotor"
"Cruciform","Promotor",4990,"Promotor"
"Cruciform","Promotor",4991,"Promotor"
"Cruciform","Promotor",5005,"Promotor"
"Cruciform","Promotor",5021,"Promotor"
"Cruciform","Promotor",5022,"Promotor"
"Cruciform","Promotor",5023,"Promotor"
"Cruciform","Promotor",5025,"Promotor"
"Cruciform","Promotor",5026,"Promotor"
"Cruciform","Promotor",5027,"Promotor"
"Cruciform","Promotor",5034,"Promotor"
"Cruciform","Promotor",5045,"Promotor"
"Cruciform","Promotor",5046,"Promotor"
"Cruciform","Promotor",5061,"Promotor"
"Cruciform","Promotor",5069,"Promotor"
"Cruciform","Promotor",5070,"Promotor"
"Cruciform","Promotor",5071,"Promotor"
"Cruciform","Promotor",5073,"Promotor"
"Cruciform","Promotor",5090,"Promotor"
"Cruciform","Promotor",5091,"Promotor"
"Cruciform","Promotor",5100,"Promotor"
"Cruciform","Promotor",5110,"Promotor"
"Cruciform","Promotor",5111,"Promotor"
"Cruciform","Promotor",5115,"Promotor"
"Cruciform","Promotor",5116,"Promotor"
"Cruciform","Promotor",5120,"Promotor"
"Cruciform","Promotor",5125,"Promotor"
"Cruciform","Promotor",5132,"Promotor"
"Cruciform","Promotor",5133,"Promotor"
"Cruciform","Promotor",5145,"Promotor"
"Cruciform","Promotor",5149,"Promotor"
"Cruciform","Promotor",5177,"Promotor"
"Cruciform","Promotor",5178,"Promotor"
"Cruciform","Promotor",5182,"Promotor"
"Cruciform","Promotor",5183,"Promotor"
"Cruciform","Promotor",5202,"Promotor"
"Cruciform","Promotor",5203,"Promotor"
"Cruciform","Promotor",5222,"Promotor"
"Cruciform","Promotor",5223,"Promotor"
"Cruciform","Promotor",5224,"Promotor"
"Cruciform","Promotor",5225,"Promotor"
"Cruciform","Promotor",5226,"Promotor"
"Cruciform","Promotor",5242,"Promotor"
"Cruciform","Promotor",5244,"Promotor"
"Cruciform","Promotor",5244,"Promotor"
"Cruciform","Promotor",5250,"Promotor"
"Cruciform","Promotor",5250,"Promotor"
"Cruciform","Promotor",5254,"Promotor"
"Cruciform","Promotor",5256,"Promotor"
"Cruciform","Promotor",5257,"Promotor"
"Cruciform","Promotor",5305,"Promotor"
"Cruciform","Promotor",5305,"Promotor"
"Cruciform","Promotor",5748,"Promotor"
"Cruciform","Promotor",5749,"Promotor"
"Cruciform","Promotor",5750,"Promotor"
"Cruciform","Promotor",5749,"Promotor"
"Cruciform","Promotor",5750,"Promotor"
"Cruciform","Promotor",5751,"Promotor"
"Cruciform","Promotor",5774,"Promotor"
"Cruciform","Promotor",5912,"Promotor"
"Cruciform","Promotor",5913,"Promotor"
"Cruciform","Promotor",5953,"Promotor"
"Cruciform","Promotor",6112,"Promotor"
"Cruciform","Promotor",6213,"Promotor"
"Cruciform","Promotor",6214,"Promotor"
"Cruciform","Promotor",6270,"Promotor"
"Cruciform","Promotor",6419,"Promotor"
"Cruciform","Promotor",6420,"Promotor"
"Cruciform","5' UTR",5316,"5' UTR"
"Cruciform","5' UTR",5317,"5' UTR"
"Cruciform","5' UTR",5318,"5' UTR"
"Cruciform","5' UTR",5319,"5' UTR"
"Cruciform","5' UTR",5320,"5' UTR"
"Cruciform","5' UTR",5341,"5' UTR"
"Cruciform","5' UTR",5341,"5' UTR"
"Cruciform","5' UTR",5507,"5' UTR"
"Cruciform","5' UTR",5508,"5' UTR"
"Cruciform","5' UTR",5509,"5' UTR"
"Cruciform","5' UTR",5510,"5' UTR"
"Cruciform","5' UTR",5511,"5' UTR"
"Cruciform","5' UTR",5512,"5' UTR"
"Cruciform","5' UTR",5513,"5' UTR"
"Cruciform","5' UTR",5514,"5' UTR"
"Cruciform","5' UTR",5515,"5' UTR"
"Cruciform","5' UTR",5516,"5' UTR"
"Cruciform","5' UTR",5517,"5' UTR"
"Cruciform","5' UTR",5636,"5' UTR"
"Cruciform","5' UTR",5637,"5' UTR"
"Cruciform","5' UTR",5638,"5' UTR"
"Cruciform","5' UTR",5639,"5' UTR"
"Cruciform","5' UTR",5640,"5' UTR"
"Cruciform","5' UTR",5636,"5' UTR"
"Cruciform","5' UTR",5637,"5' UTR"
"Cruciform","5' UTR",5638,"5' UTR"
"Cruciform","5' UTR",5639,"5' UTR"
"Cruciform","5' UTR",5640,"5' UTR"
"Cruciform","5' UTR",5641,"5' UTR"
"Cruciform","5' UTR",5642,"5' UTR"
"Cruciform","5' UTR",5643,"5' UTR"
"Cruciform","5' UTR",24,"5' UTR"
"Cruciform","5' UTR",61,"5' UTR"
"Cruciform","5' UTR",62,"5' UTR"
"Cruciform","5' UTR",63,"5' UTR"
"Cruciform","5' UTR",64,"5' UTR"
"Cruciform","5' UTR",65,"5' UTR"
"Cruciform","5' UTR",66,"5' UTR"
"Cruciform","5' UTR",67,"5' UTR"
"Cruciform","5' UTR",68,"5' UTR"
"Cruciform","5' UTR",72,"5' UTR"
"Cruciform","5' UTR",107,"5' UTR"
"Cruciform","5' UTR",190,"5' UTR"
"Cruciform","5' UTR",191,"5' UTR"
"Cruciform","5' UTR",192,"5' UTR"
"Cruciform","5' UTR",193,"5' UTR"
"Cruciform","5' UTR",194,"5' UTR"
"Cruciform","5' UTR",195,"5' UTR"
"Cruciform","5' UTR",196,"5' UTR"
"Cruciform","5' UTR",197,"5' UTR"
"Cruciform","5' UTR",198,"5' UTR"
"Cruciform","5' UTR",199,"5' UTR"
"Cruciform","5' UTR",200,"5' UTR"
"Cruciform","5' UTR",201,"5' UTR"
"Cruciform","5' UTR",202,"5' UTR"
"Cruciform","5' UTR",380,"5' UTR"
"Cruciform","5' UTR",393,"5' UTR"
"Cruciform","5' UTR",515,"5' UTR"
"Cruciform","5' UTR",515,"5' UTR"
"Cruciform","5' UTR",680,"5' UTR"
"Cruciform","5' UTR",936,"5' UTR"
"Cruciform","5' UTR",1361,"5' UTR"
"Cruciform","5' UTR",1406,"5' UTR"
"Cruciform","5' UTR",1519,"5' UTR"
"Cruciform","5' UTR",1940,"5' UTR"
"Cruciform","5' UTR",1941,"5' UTR"
"Cruciform","5' UTR",1940,"5' UTR"
"Cruciform","5' UTR",1941,"5' UTR"
"Cruciform","5' UTR",1948,"5' UTR"
"Cruciform","5' UTR",1948,"5' UTR"
"Cruciform","5' UTR",2176,"5' UTR"
"Cruciform","5' UTR",2213,"5' UTR"
"Cruciform","5' UTR",2247,"5' UTR"
"Cruciform","5' UTR",2319,"5' UTR"
"Cruciform","5' UTR",2352,"5' UTR"
"Cruciform","5' UTR",2352,"5' UTR"
"Cruciform","5' UTR",2352,"5' UTR"
"Cruciform","5' UTR",2352,"5' UTR"
"Cruciform","5' UTR",2352,"5' UTR"
"Cruciform","5' UTR",2352,"5' UTR"
"Cruciform","5' UTR",2352,"5' UTR"
"Cruciform","5' UTR",2376,"5' UTR"
"Cruciform","5' UTR",2562,"5' UTR"
"Cruciform","5' UTR",2568,"5' UTR"
"Cruciform","5' UTR",2747,"5' UTR"
"Cruciform","5' UTR",3124,"5' UTR"
"Cruciform","5' UTR",3307,"5' UTR"
"Cruciform","5' UTR",3360,"5' UTR"
"Cruciform","5' UTR",3516,"5' UTR"
"Cruciform","5' UTR",3968,"5' UTR"
"Cruciform","5' UTR",4167,"5' UTR"
"Cruciform","5' UTR",4259,"5' UTR"
"Cruciform","5' UTR",4575,"5' UTR"
"Cruciform","5' UTR",4766,"5' UTR"
"Cruciform","5' UTR",4828,"5' UTR"
"Cruciform","5' UTR",4942,"5' UTR"
"Cruciform","5' UTR",4943,"5' UTR"
"Cruciform","5' UTR",4944,"5' UTR"
"Cruciform","5' UTR",4942,"5' UTR"
"Cruciform","5' UTR",4943,"5' UTR"
"Cruciform","5' UTR",4944,"5' UTR"
"Cruciform","5' UTR",4942,"5' UTR"
"Cruciform","5' UTR",4943,"5' UTR"
"Cruciform","5' UTR",4944,"5' UTR"
"Cruciform","5' UTR",4942,"5' UTR"
"Cruciform","5' UTR",4943,"5' UTR"
"Cruciform","5' UTR",4944,"5' UTR"
"Cruciform","5' UTR",4942,"5' UTR"
"Cruciform","5' UTR",4943,"5' UTR"
"Cruciform","5' UTR",4944,"5' UTR"
"Cruciform","5' UTR",4942,"5' UTR"
"Cruciform","5' UTR",4943,"5' UTR"
"Cruciform","5' UTR",4944,"5' UTR"
"Cruciform","5' UTR",4949,"5' UTR"
"Cruciform","5' UTR",4950,"5' UTR"
"Cruciform","5' UTR",4950,"5' UTR"
"Cruciform","5' UTR",4952,"5' UTR"
"Cruciform","5' UTR",4953,"5' UTR"
"Cruciform","5' UTR",4954,"5' UTR"
"Cruciform","5' UTR",4955,"5' UTR"
"Cruciform","5' UTR",4952,"5' UTR"
"Cruciform","5' UTR",4953,"5' UTR"
"Cruciform","5' UTR",4954,"5' UTR"
"Cruciform","5' UTR",4955,"5' UTR"
"Cruciform","5' UTR",4952,"5' UTR"
"Cruciform","5' UTR",4953,"5' UTR"
"Cruciform","5' UTR",4954,"5' UTR"
"Cruciform","5' UTR",4955,"5' UTR"
"Cruciform","5' UTR",4952,"5' UTR"
"Cruciform","5' UTR",4953,"5' UTR"
"Cruciform","5' UTR",4954,"5' UTR"
"Cruciform","5' UTR",4955,"5' UTR"
"Cruciform","5' UTR",5153,"5' UTR"
"Cruciform","5' UTR",5183,"5' UTR"
"Cruciform","5' UTR",5748,"5' UTR"
"Cruciform","5' UTR",5748,"5' UTR"
"Cruciform","5' UTR",5781,"5' UTR"
"Cruciform","5' UTR",5782,"5' UTR"
"Cruciform","5' UTR",5783,"5' UTR"
"Cruciform","5' UTR",5914,"5' UTR"
"Cruciform","5' UTR",5915,"5' UTR"
"Cruciform","5' UTR",5916,"5' UTR"
"Cruciform","5' UTR",5917,"5' UTR"
"Cruciform","5' UTR",5918,"5' UTR"
"Cruciform","5' UTR",5919,"5' UTR"
"Cruciform","5' UTR",5920,"5' UTR"
"Cruciform","5' UTR",5921,"5' UTR"
"Cruciform","5' UTR",5922,"5' UTR"
"Cruciform","5' UTR",5923,"5' UTR"
"Cruciform","5' UTR",5924,"5' UTR"
"Cruciform","5' UTR",5963,"5' UTR"
"Cruciform","5' UTR",5964,"5' UTR"
"Cruciform","5' UTR",5965,"5' UTR"
"Cruciform","5' UTR",5966,"5' UTR"
"Cruciform","5' UTR",5967,"5' UTR"
"Cruciform","5' UTR",5968,"5' UTR"
"Cruciform","5' UTR",5969,"5' UTR"
"Cruciform","5' UTR",5970,"5' UTR"
"Cruciform","5' UTR",5971,"5' UTR"
"Cruciform","5' UTR",5972,"5' UTR"
"Cruciform","5' UTR",5973,"5' UTR"
"Cruciform","5' UTR",5974,"5' UTR"
"Cruciform","5' UTR",5975,"5' UTR"
"Cruciform","5' UTR",6089,"5' UTR"
"Cruciform","5' UTR",6090,"5' UTR"
"Cruciform","5' UTR",6214,"5' UTR"
"Cruciform","5' UTR",6268,"5' UTR"
"Cruciform","5' UTR",6269,"5' UTR"
"Cruciform","5' UTR",6312,"5' UTR"
"Cruciform","5' UTR",6489,"5' UTR"
"Cruciform","5' UTR",6490,"5' UTR"
"Cruciform","5' UTR",6491,"5' UTR"
"Cruciform","5' UTR",6492,"5' UTR"
"Cruciform","80%",5321,"Corpo do gene"
"Cruciform","90%",5321,"Corpo do gene"
"Cruciform","10%",5342,"Corpo do gene"
"Cruciform","10%",5343,"Corpo do gene"
"Cruciform","20%",5343,"Corpo do gene"
"Cruciform","20%",5344,"Corpo do gene"
"Cruciform","30%",5344,"Corpo do gene"
"Cruciform","40%",5345,"Corpo do gene"
"Cruciform","60%",5346,"Corpo do gene"
"Cruciform","60%",5347,"Corpo do gene"
"Cruciform","60%",5348,"Corpo do gene"
"Cruciform","70%",5349,"Corpo do gene"
"Cruciform","90%",5350,"Corpo do gene"
"Cruciform","10%",5351,"Corpo do gene"
"Cruciform","100%",5352,"Corpo do gene"
"Cruciform","10%",5352,"Corpo do gene"
"Cruciform","80%",5353,"Corpo do gene"
"Cruciform","60%",5368,"Corpo do gene"
"Cruciform","70%",5368,"Corpo do gene"
"Cruciform","80%",5368,"Corpo do gene"
"Cruciform","90%",5368,"Corpo do gene"
"Cruciform","100%",5368,"Corpo do gene"
"Cruciform","80%",5369,"Corpo do gene"
"Cruciform","20%",5370,"Corpo do gene"
"Cruciform","30%",5370,"Corpo do gene"
"Cruciform","80%",5371,"Corpo do gene"
"Cruciform","90%",5372,"Corpo do gene"
"Cruciform","80%",5373,"Corpo do gene"
"Cruciform","10%",5383,"Corpo do gene"
"Cruciform","10%",5384,"Corpo do gene"
"Cruciform","20%",5385,"Corpo do gene"
"Cruciform","30%",5386,"Corpo do gene"
"Cruciform","30%",5387,"Corpo do gene"
"Cruciform","40%",5388,"Corpo do gene"
"Cruciform","50%",5388,"Corpo do gene"
"Cruciform","50%",5389,"Corpo do gene"
"Cruciform","70%",5390,"Corpo do gene"
"Cruciform","100%",5391,"Corpo do gene"
"Cruciform","10%",5393,"Corpo do gene"
"Cruciform","30%",5394,"Corpo do gene"
"Cruciform","40%",5395,"Corpo do gene"
"Cruciform","70%",5396,"Corpo do gene"
"Cruciform","80%",5397,"Corpo do gene"
"Cruciform","90%",5397,"Corpo do gene"
"Cruciform","10%",5399,"Corpo do gene"
"Cruciform","20%",5399,"Corpo do gene"
"Cruciform","20%",5400,"Corpo do gene"
"Cruciform","30%",5401,"Corpo do gene"
"Cruciform","40%",5401,"Corpo do gene"
"Cruciform","60%",5402,"Corpo do gene"
"Cruciform","70%",5403,"Corpo do gene"
"Cruciform","90%",5404,"Corpo do gene"
"Cruciform","50%",5407,"Corpo do gene"
"Cruciform","60%",5407,"Corpo do gene"
"Cruciform","20%",5409,"Corpo do gene"
"Cruciform","60%",5410,"Corpo do gene"
"Cruciform","40%",5411,"Corpo do gene"
"Cruciform","60%",5412,"Corpo do gene"
"Cruciform","80%",5413,"Corpo do gene"
"Cruciform","80%",5414,"Corpo do gene"
"Cruciform","30%",5416,"Corpo do gene"
"Cruciform","80%",5417,"Corpo do gene"
"Cruciform","90%",5418,"Corpo do gene"
"Cruciform","90%",5419,"Corpo do gene"
"Cruciform","40%",5420,"Corpo do gene"
"Cruciform","60%",5421,"Corpo do gene"
"Cruciform","90%",5422,"Corpo do gene"
"Cruciform","60%",5423,"Corpo do gene"
"Cruciform","80%",5424,"Corpo do gene"
"Cruciform","90%",5425,"Corpo do gene"
"Cruciform","10%",5426,"Corpo do gene"
"Cruciform","20%",5426,"Corpo do gene"
"Cruciform","70%",5427,"Corpo do gene"
"Cruciform","70%",5428,"Corpo do gene"
"Cruciform","80%",5429,"Corpo do gene"
"Cruciform","90%",5429,"Corpo do gene"
"Cruciform","100%",5430,"Corpo do gene"
"Cruciform","40%",5433,"Corpo do gene"
"Cruciform","50%",5433,"Corpo do gene"
"Cruciform","30%",5434,"Corpo do gene"
"Cruciform","40%",5434,"Corpo do gene"
"Cruciform","50%",5434,"Corpo do gene"
"Cruciform","10%",5441,"Corpo do gene"
"Cruciform","10%",5442,"Corpo do gene"
"Cruciform","20%",5442,"Corpo do gene"
"Cruciform","20%",5443,"Corpo do gene"
"Cruciform","30%",5443,"Corpo do gene"
"Cruciform","40%",5444,"Corpo do gene"
"Cruciform","50%",5445,"Corpo do gene"
"Cruciform","60%",5446,"Corpo do gene"
"Cruciform","70%",5447,"Corpo do gene"
"Cruciform","90%",5448,"Corpo do gene"
"Cruciform","100%",5449,"Corpo do gene"
"Cruciform","40%",5451,"Corpo do gene"
"Cruciform","50%",5452,"Corpo do gene"
"Cruciform","60%",5452,"Corpo do gene"
"Cruciform","80%",5453,"Corpo do gene"
"Cruciform","20%",5454,"Corpo do gene"
"Cruciform","30%",5455,"Corpo do gene"
"Cruciform","30%",5456,"Corpo do gene"
"Cruciform","50%",5457,"Corpo do gene"
"Cruciform","50%",5458,"Corpo do gene"
"Cruciform","60%",5459,"Corpo do gene"
"Cruciform","80%",5460,"Corpo do gene"
"Cruciform","90%",5461,"Corpo do gene"
"Cruciform","100%",5462,"Corpo do gene"
"Cruciform","100%",5463,"Corpo do gene"
"Cruciform","10%",5470,"Corpo do gene"
"Cruciform","100%",5471,"Corpo do gene"
"Cruciform","40%",5473,"Corpo do gene"
"Cruciform","50%",5473,"Corpo do gene"
"Cruciform","60%",5473,"Corpo do gene"
"Cruciform","50%",5475,"Corpo do gene"
"Cruciform","10%",5489,"Corpo do gene"
"Cruciform","10%",5490,"Corpo do gene"
"Cruciform","20%",5490,"Corpo do gene"
"Cruciform","20%",5491,"Corpo do gene"
"Cruciform","30%",5491,"Corpo do gene"
"Cruciform","40%",5492,"Corpo do gene"
"Cruciform","60%",5493,"Corpo do gene"
"Cruciform","20%",5494,"Corpo do gene"
"Cruciform","30%",5495,"Corpo do gene"
"Cruciform","30%",5496,"Corpo do gene"
"Cruciform","40%",5497,"Corpo do gene"
"Cruciform","50%",5497,"Corpo do gene"
"Cruciform","50%",5498,"Corpo do gene"
"Cruciform","90%",5518,"Corpo do gene"
"Cruciform","40%",5522,"Corpo do gene"
"Cruciform","10%",5523,"Corpo do gene"
"Cruciform","20%",5524,"Corpo do gene"
"Cruciform","30%",5525,"Corpo do gene"
"Cruciform","40%",5526,"Corpo do gene"
"Cruciform","50%",5526,"Corpo do gene"
"Cruciform","50%",5527,"Corpo do gene"
"Cruciform","70%",5528,"Corpo do gene"
"Cruciform","80%",5529,"Corpo do gene"
"Cruciform","20%",5532,"Corpo do gene"
"Cruciform","50%",5533,"Corpo do gene"
"Cruciform","60%",5534,"Corpo do gene"
"Cruciform","70%",5535,"Corpo do gene"
"Cruciform","10%",5536,"Corpo do gene"
"Cruciform","10%",5537,"Corpo do gene"
"Cruciform","20%",5538,"Corpo do gene"
"Cruciform","30%",5539,"Corpo do gene"
"Cruciform","30%",5540,"Corpo do gene"
"Cruciform","40%",5541,"Corpo do gene"
"Cruciform","50%",5541,"Corpo do gene"
"Cruciform","50%",5542,"Corpo do gene"
"Cruciform","70%",5543,"Corpo do gene"
"Cruciform","100%",5544,"Corpo do gene"
"Cruciform","20%",5545,"Corpo do gene"
"Cruciform","30%",5546,"Corpo do gene"
"Cruciform","30%",5547,"Corpo do gene"
"Cruciform","30%",5548,"Corpo do gene"
"Cruciform","40%",5548,"Corpo do gene"
"Cruciform","60%",5549,"Corpo do gene"
"Cruciform","70%",5550,"Corpo do gene"
"Cruciform","70%",5551,"Corpo do gene"
"Cruciform","100%",5552,"Corpo do gene"
"Cruciform","30%",5553,"Corpo do gene"
"Cruciform","60%",5554,"Corpo do gene"
"Cruciform","70%",5554,"Corpo do gene"
"Cruciform","20%",5558,"Corpo do gene"
"Cruciform","30%",5559,"Corpo do gene"
"Cruciform","40%",5560,"Corpo do gene"
"Cruciform","60%",5561,"Corpo do gene"
"Cruciform","60%",5562,"Corpo do gene"
"Cruciform","70%",5563,"Corpo do gene"
"Cruciform","100%",5564,"Corpo do gene"
"Cruciform","10%",5573,"Corpo do gene"
"Cruciform","10%",5574,"Corpo do gene"
"Cruciform","80%",5575,"Corpo do gene"
"Cruciform","90%",5575,"Corpo do gene"
"Cruciform","50%",5576,"Corpo do gene"
"Cruciform","60%",5576,"Corpo do gene"
"Cruciform","70%",5576,"Corpo do gene"
"Cruciform","80%",5576,"Corpo do gene"
"Cruciform","100%",5577,"Corpo do gene"
"Cruciform","70%",5581,"Corpo do gene"
"Cruciform","80%",5581,"Corpo do gene"
"Cruciform","60%",5582,"Corpo do gene"
"Cruciform","20%",5595,"Corpo do gene"
"Cruciform","30%",5596,"Corpo do gene"
"Cruciform","90%",5597,"Corpo do gene"
"Cruciform","100%",5597,"Corpo do gene"
"Cruciform","60%",5609,"Corpo do gene"
"Cruciform","10%",5619,"Corpo do gene"
"Cruciform","20%",5620,"Corpo do gene"
"Cruciform","30%",5620,"Corpo do gene"
"Cruciform","40%",5621,"Corpo do gene"
"Cruciform","30%",5622,"Corpo do gene"
"Cruciform","40%",5622,"Corpo do gene"
"Cruciform","70%",5623,"Corpo do gene"
"Cruciform","10%",5624,"Corpo do gene"
"Cruciform","20%",5624,"Corpo do gene"
"Cruciform","20%",5625,"Corpo do gene"
"Cruciform","30%",5625,"Corpo do gene"
"Cruciform","10%",5629,"Corpo do gene"
"Cruciform","40%",5633,"Corpo do gene"
"Cruciform","50%",5633,"Corpo do gene"
"Cruciform","50%",5634,"Corpo do gene"
"Cruciform","70%",5635,"Corpo do gene"
"Cruciform","40%",5638,"Corpo do gene"
"Cruciform","50%",5638,"Corpo do gene"
"Cruciform","60%",5638,"Corpo do gene"
"Cruciform","20%",5641,"Corpo do gene"
"Cruciform","40%",5642,"Corpo do gene"
"Cruciform","60%",5643,"Corpo do gene"
"Cruciform","70%",5644,"Corpo do gene"
"Cruciform","50%",5657,"Corpo do gene"
"Cruciform","90%",5658,"Corpo do gene"
"Cruciform","100%",5658,"Corpo do gene"
"Cruciform","90%",5669,"Corpo do gene"
"Cruciform","90%",5670,"Corpo do gene"
"Cruciform","30%",5690,"Corpo do gene"
"Cruciform","30%",5316,"Corpo do gene"
"Cruciform","90%",5317,"Corpo do gene"
"Cruciform","100%",5317,"Corpo do gene"
"Cruciform","80%",5318,"Corpo do gene"
"Cruciform","90%",5318,"Corpo do gene"
"Cruciform","10%",5324,"Corpo do gene"
"Cruciform","10%",5325,"Corpo do gene"
"Cruciform","100%",5326,"Corpo do gene"
"Cruciform","10%",5327,"Corpo do gene"
"Cruciform","20%",5332,"Corpo do gene"
"Cruciform","30%",5333,"Corpo do gene"
"Cruciform","40%",5334,"Corpo do gene"
"Cruciform","60%",5335,"Corpo do gene"
"Cruciform","60%",5336,"Corpo do gene"
"Cruciform","70%",5336,"Corpo do gene"
"Cruciform","80%",5337,"Corpo do gene"
"Cruciform","80%",5338,"Corpo do gene"
"Cruciform","90%",5339,"Corpo do gene"
"Cruciform","100%",5340,"Corpo do gene"
"Cruciform","100%",5341,"Corpo do gene"
"Cruciform","10%",5354,"Corpo do gene"
"Cruciform","20%",5354,"Corpo do gene"
"Cruciform","60%",5355,"Corpo do gene"
"Cruciform","20%",5356,"Corpo do gene"
"Cruciform","30%",5356,"Corpo do gene"
"Cruciform","30%",5357,"Corpo do gene"
"Cruciform","50%",5358,"Corpo do gene"
"Cruciform","60%",5358,"Corpo do gene"
"Cruciform","90%",5359,"Corpo do gene"
"Cruciform","30%",5360,"Corpo do gene"
"Cruciform","80%",5361,"Corpo do gene"
"Cruciform","10%",5362,"Corpo do gene"
"Cruciform","40%",5363,"Corpo do gene"
"Cruciform","40%",5364,"Corpo do gene"
"Cruciform","50%",5364,"Corpo do gene"
"Cruciform","50%",5365,"Corpo do gene"
"Cruciform","90%",5366,"Corpo do gene"
"Cruciform","30%",5374,"Corpo do gene"
"Cruciform","80%",5375,"Corpo do gene"
"Cruciform","90%",5376,"Corpo do gene"
"Cruciform","50%",5377,"Corpo do gene"
"Cruciform","70%",5378,"Corpo do gene"
"Cruciform","80%",5379,"Corpo do gene"
"Cruciform","90%",5379,"Corpo do gene"
"Cruciform","90%",5380,"Corpo do gene"
"Cruciform","100%",5380,"Corpo do gene"
"Cruciform","100%",5381,"Corpo do gene"
"Cruciform","30%",5392,"Corpo do gene"
"Cruciform","100%",5393,"Corpo do gene"
"Cruciform","80%",5415,"Corpo do gene"
"Cruciform","20%",5439,"Corpo do gene"
"Cruciform","20%",5440,"Corpo do gene"
"Cruciform","60%",5450,"Corpo do gene"
"Cruciform","40%",5464,"Corpo do gene"
"Cruciform","40%",5466,"Corpo do gene"
"Cruciform","50%",5467,"Corpo do gene"
"Cruciform","70%",5468,"Corpo do gene"
"Cruciform","90%",5469,"Corpo do gene"
"Cruciform","10%",5477,"Corpo do gene"
"Cruciform","10%",5478,"Corpo do gene"
"Cruciform","40%",5479,"Corpo do gene"
"Cruciform","50%",5479,"Corpo do gene"
"Cruciform","60%",5480,"Corpo do gene"
"Cruciform","70%",5480,"Corpo do gene"
"Cruciform","80%",5481,"Corpo do gene"
"Cruciform","50%",5483,"Corpo do gene"
"Cruciform","60%",5483,"Corpo do gene"
"Cruciform","70%",5483,"Corpo do gene"
"Cruciform","80%",5485,"Corpo do gene"
"Cruciform","90%",5485,"Corpo do gene"
"Cruciform","70%",5486,"Corpo do gene"
"Cruciform","20%",5500,"Corpo do gene"
"Cruciform","30%",5500,"Corpo do gene"
"Cruciform","50%",5501,"Corpo do gene"
"Cruciform","90%",5502,"Corpo do gene"
"Cruciform","20%",5503,"Corpo do gene"
"Cruciform","30%",5503,"Corpo do gene"
"Cruciform","80%",5504,"Corpo do gene"
"Cruciform","30%",5505,"Corpo do gene"
"Cruciform","40%",5506,"Corpo do gene"
"Cruciform","80%",5507,"Corpo do gene"
"Cruciform","90%",5507,"Corpo do gene"
